name,tag1,synonym,tag2
Leoski--Tsolli tee,loc,,
Ligestu tee,loc,,
Liivamäe tee,loc,,
Lillimõisa--Kriguli tee,loc,,
Loogamäe tee,loc,,
Luhte tee,loc,,
Luhte--Kõo tee,loc,,
Luutsniku--Kilomani tee,loc,,
Luutsniku--Pillardi tee,loc,,
Pikamäe tee,loc,,
Lüütsepa tee,loc,,
Lüütsepa--Ruusmäe tee,loc,,
Majori tee,loc,,
Mallika tee,loc,,
Masti--Piipsemäe tee,loc,,
Meelaku tee,loc,,
Mikita tee,loc,,
Mikita--Hulaku tee,loc,,
Munamäe tee,loc,,
Murati--Allumäe tee,loc,,
Murati--Andsumäe tee,loc,,
Murõ tee,loc,,
Mustahamba tee,loc,,
Mustahamba--Kotka tee,loc,,
Mustahamba--Palli tee,loc,,
Mõrsjamäe tee,loc,,
Mäe tee,loc,,
Mäe--Hääli tee,loc,,
Mäe--Kriguli tee,loc,,
Töökoja tee,loc,,
Lepa--Kammeri tee,loc,,
Vahemetsa tee,loc,,
Kütijärve tee,loc,,
Küti--Ignase tee,loc,,
Küti--Sepa tee,loc,,
Sepasöödi tee,loc,,
Kändma tee,loc,,
Kallipera--Teppani tee,loc,,
Rebase--Küti tee,loc,,
Katelsepa--Mäe tee,loc,,
Puukooli tee,loc,,
Tisleri tee,loc,,
Liivaku--Metsanurga tee,loc,,
Pärnamäe tee,loc,,
Kuke--Kupperi tee,loc,,
Kase tee,loc,,
Rebase tee,loc,,
Tasuja tee,loc,,
Rebaseaia tee,loc,,
Rebase--Kõrkküla tee,loc,,
Salu tee,loc,,
Timso--Mõrsjamäe tee,loc,,
Likeoru tee,loc,,
Maidla--Ala tee,loc,,
Maidla--Palandiku tee,loc,,
Maidla--Kadaka tee,loc,,
Laane--Keerdo tee,loc,,
Jalaka tee,loc,,
Gaasibaasi tee,loc,,
Reolasoo tee,loc,,
Reolasoo--Tamme tee,loc,,
Reolasoo--Sireli tee,loc,,
Räni--Reolasoo tee,loc,,
Lättemäe tee,loc,,
Madise--Metsa tee,loc,,
Võidu tee,loc,,
Madise--Reinu tee,loc,,
Parve--Madise tee,loc,,
Poe tee,loc,,
Varese tee,loc,,
Rebase--Halliku tee,loc,,
Kaasiku tee,loc,,
Kopa--Männimäe tee,loc,,
Partsi tee,loc,,
Kopa--Kaatsi tee,loc,,
Simka--Pedaja tee,loc,,
Lalliveski tee,loc,,
Sirvaku--Koplimäe tee,loc,,
Allika tee,loc,,
Virkoja tee,loc,,
Soone tee,loc,,
Trulli tee,loc,,
Tootsi tee,loc,,
Ojasaare tee,loc,,
Linnu tee,loc,,
Kooli--Söödi tee,loc,,
Männi--Paju tee,loc,,
Mäevahe--Lombi tee,loc,,
Laanemäe tee,loc,,
Soe tee,loc,,
Torni tee,loc,,
Posti--Peerna tee,loc,,
Peerna--Lille tee,loc,,
Suuremäe tee,loc,,
Tooma--Andre tee,loc,,
Alakaare tee,loc,,
Tatra--Ivani tee,loc,,
Kannastiku tee,loc,,
Metsavahe tee,loc,,
Pillapalu tee,loc,,
Paali--Suure-Kambja tee,loc,,
Puusepa tee,loc,,
Paali--Raanitsa tee,loc,,
Suure-Kambja--Prangli tee,loc,,
Söödi tee,loc,,
Pajo tee,loc,,
Luha tee,loc,,
Laane tee,loc,,
Pajo--Veski tee,loc,,
Virulase tee,loc,,
Tatraoru tee,loc,,
Aarikese--Liudsepa tee,loc,,
Kalda tee,loc,,
Tatra tee,loc,,
Pärtli tee,loc,,
Metsaküla tee,loc,,
Koluvere tee,loc,,
Lammassaare tee,loc,,
Järsi tee,loc,,
Kitsendstrasse,loc,,
Saunaküla tee,loc,,
Tutti tee,loc,,
Aruküla--Kalesi tee,loc,,
Tõhelgi külatee,loc,,
Peningi--Kalesi tee,loc,,
Sanderkopi tee,loc,,
Pikavere külatee,loc,,
Pardi tee,loc,,
Härma--Mallavere tee,loc,,
Rätla tee,loc,,
Sinisoo tee,loc,,
Rätla--Sõerde tee,loc,,
Liivaaugu--Esko tee,loc,,
Raudtee tänav,loc,,
Toominga tänav,loc,,
Pärnamäe tänav,loc,,
Staadioni põik,loc,,
Laine tänav,loc,,
Kärka tänav,loc,,
Kivi tänav,loc,,
Okka tänav,loc,,
Liivaku tänav,loc,,
Kingu tänav,loc,,
Depoo tänav,loc,,
Vabriku tänav,loc,,
Ahto tänav,loc,,
Tehase põik,loc,,
Rohtla tänav,loc,,
Raudteejaama tänav,loc,,
Naerismäe tee,loc,,
Ojaotsa tee,loc,,
Maidu tee,loc,,
Artali tee,loc,,
Mõisa tee,loc,,
Küti tee,loc,,
Kooli tee,loc,,
Kõrgemäe tee,loc,,
Katku tee,loc,,
Vardi tee,loc,,
Kadarpiku tee,loc,,
Lennu tee,loc,,
Poe tänav,loc,,
Vesiroosi tee,loc,,
Loopere tee,loc,,
Pillimiku tee,loc,,
Vare tee,loc,,
Kaskmetsa tee,loc,,
Sambumäe tee,loc,,
Peetri tee,loc,,
Mäe tee,loc,,
Lillemäe tee,loc,,
Lubjaahju tee,loc,,
Lõpi--Koikla tee,loc,,
Parasmetsa--Metsküla tee,loc,,
Laugu--Nurme tee,loc,,
Pöitse--Purtsa tee,loc,,
Pamma--Purtsa tee,loc,,
Aruste tee,loc,,
Õeste--Aruste tee,loc,,
Mätja--Viira tee,loc,,
Leisi--Parasmetsa tee,loc,,
Pikamäe tee,loc,,
Tomba tee,loc,,
Valdi tee,loc,,
Nõmme--Nurme tee,loc,,
Pöitse--Pikasoo tee,loc,,
Tiitsuotsa tee,loc,,
Koiduvälja tee,loc,,
Allküla tee,loc,,
Laugu tee,loc,,
Roobaka--Pahila tee,loc,,
Ratla--Pärsama tee,loc,,
Parasmetsa tee,loc,,
Altmäe tee,loc,,
Parasmetsa objektitee,loc,,
Muru tee,loc,,
Mudaaugu tee,loc,,
Piibenõmme tee,loc,,
Kuiaru tee,loc,,
Oitma tee,loc,,
Metsajaama tee,loc,,
Haljalepa tee,loc,,
Kruusaaugu tee,loc,,
Kabeli tee,loc,,
Kabeli ringtee,loc,,
Paemurru tee,loc,,
Liiva tee,loc,,
Ristemäe tee,loc,,
Kuusiku tee,loc,,
Lepa tee,loc,,
Sõeru tee,loc,,
Loigu tee,loc,,
Puhastusseadme tee,loc,,
Ridamaja tee,loc,,
Allikmaa tee,loc,,
Saueaugu tee,loc,,
Jaanitule tee,loc,,
Peoplatsi tee,loc,,
Mike tee,loc,,
Pargi tee,loc,,
Aia tee,loc,,
Baasi tee,loc,,
Tagaveski tee,loc,,
Mustalõugu tee,loc,,
Nuki tee,loc,,
Kruusiaugu tee,loc,,
Kirbu tee,loc,,
Matsoni tee,loc,,
Tainamäe tee,loc,,
Söödi tee,loc,,
Käsna tee,loc,,
Linnusilla tee,loc,,
Lintsi tee,loc,,
Tihu tee,loc,,
Mõisa tee,loc,,
Väätsa tee,loc,,
Sillardi tee,loc,,
Tuhaaru tee,loc,,
Männikuveski tee,loc,,
Koikse tee,loc,,
Pilli tee,loc,,
Markuse tee,loc,,
Tõrvaaugu tee,loc,,
Sellandra tee,loc,,
Karjääri tee,loc,,
Tõnise tee,loc,,
Saare tee,loc,,
Kadaka tee,loc,,
Luigu tee,loc,,
Kople tee,loc,,
Valksi tee,loc,,
Jaanipalu tee,loc,,
Ristiku tee,loc,,
Kaasiku tee,loc,,
Kuldre küla,loc,,
Kulina küla,loc,,
Kulja küla,loc,,
Kulla küla,loc,,
Kullaaru küla,loc,,
Kullaga küla,loc,,
Kullamaa küla,loc,,
Kullamäe küla,loc,,
Kullamäe küla,loc,,
Kullametsa küla,loc,,
Küllätüvä küla,loc,,
Kullenga küla,loc,,
Kulli küla,loc,,
Kulli küla,loc,,
Kärla-Kulli küla,loc,,
Lümanda-Kulli küla,loc,,
Kulli küla,loc,,
Kulli küla,loc,,
Kullimaa küla,loc,,
Kullimaa küla,loc,,
Külma küla,loc,,
Külma küla,loc,,
Külmaallika küla,loc,,
Kulna küla,loc,,
Kumma küla,loc,,
Kumna küla,loc,,
Kunda küla,loc,,
Kündja küla,loc,,
Kundruse küla,loc,,
Kundsa küla,loc,,
Kungi küla,loc,,
Kungla küla,loc,,
Kungla küla,loc,,
Kunila küla,loc,,
Kuninga küla,loc,,
Kuninga küla,loc,,
Kuningaküla,loc,,
Kuningamäe küla,loc,,
Kuninguste küla,loc,,
Kuningvere küla,loc,,
Kunksilla küla,loc,,
Kunsu küla,loc,,
Kupu küla,loc,,
Kuralase küla,loc,,
Kureküla,loc,,
Kurelaane küla,loc,,
Kuremäe küla,loc,,
Kuremetsa küla,loc,,
Kurena küla,loc,,
Kurenurme küla,loc,,
Kurepalu küla,loc,,
Kurese küla,loc,,
Kuressaare küla,loc,,
Kurevere küla,loc,,
Kurevere küla,loc,,
Kurevere küla,loc,,
Kurevere küla,loc,,
Kurevere küla,loc,,
Kurgja küla,loc,,
Kurgjärve küla,loc,,
Kurgla küla,loc,,
Kuri küla,loc,,
Kurisoo küla,loc,,
Kurista küla,loc,,
Kirikuküla,loc,,
Kirikuküla,loc,,
Kirikuküla,loc,,
Kaarma-Kirikuküla,loc,,
Kärla-Kirikuküla,loc,,
Kirikumäe küla,loc,,
Kirikumõisa küla,loc,,
Kirikuvalla küla,loc,,
Kirila küla,loc,,
Kirimäe küla,loc,,
Kirisaare küla,loc,,
Kiritu küla,loc,,
Kirivalla küla,loc,,
Kirivere küla,loc,,
Kirmsi küla,loc,,
Kirna küla,loc,,
Kirna küla,loc,,
Kirna küla,loc,,
Kirtsi küla,loc,,
Kiruma küla,loc,,
Kirumpää küla,loc,,
Kiruvere küla,loc,,
Kiska küla,loc,,
Kisuvere küla,loc,,
Kitsa küla,loc,,
Kitseküla,loc,,
Kitsemetsa küla,loc,,
Kitsõ küla,loc,,
Kiuma küla,loc,,
Kiva küla,loc,,
Kivi-Vigala küla,loc,,
Kivijärve küla,loc,,
Kiviküla küla,loc,,
Kiviküla,loc,,
Kiviküla,loc,,
Kiviloo küla,loc,,
Kivilõppe küla,loc,,
Kivimäe küla,loc,,
Kivinõmme küla,loc,,
Kiviora küla,loc,,
Eesti vabariik,loc,,
Harju maakond,loc,,
Harjumaa,loc,,
Hiiu maakond,loc,,
Hiiumaa,loc,,
Ida-Viru maakond,loc,,
Ida-Virumaa,loc,,
Järva maakond,loc,,
Järvamaa,loc,,
Jõgeva maakond,loc,,
Jõgevamaa,loc,,
Lääne maakond,loc,,
Läänemaa,loc,,
Lääne-Viru maakond,loc,,
Lääne-Virumaa,loc,,
Pärnu maakond,loc,,
Pärnumaa,loc,,
Põlva maakond,loc,,
Põlvamaa,loc,,
Rapla maakond,loc,,
Raplamaa,loc,,
Saare maakond,loc,,
Saaremaa,loc,,
Tartu maakond,loc,,
Tartumaa,loc,,
Valga maakond,loc,,
Valgamaa,loc,,
Viljandi maakond,loc,,
Viljandimaa,loc,,
Võru maakond,loc,,
Võrumaa,loc,,
Abja vald,loc,,
Ahja vald,loc,,
Alajõe vald,loc,,
Alatskivi vald,loc,,
Albu vald,loc,,
Ambla vald,loc,,
Anija vald,loc,,
Antsla vald,loc,,
Are vald,loc,,
Aseri vald,loc,,
Avinurme vald,loc,,
Emmaste vald,loc,,
Häädemeeste vald,loc,,
Haanja vald,loc,,
Haaslava vald,loc,,
Halinga vald,loc,,
Haljala vald,loc,,
Halliste vald,loc,,
Hanila vald,loc,,
Harku vald,loc,,
Helme vald,loc,,
Hummuli vald,loc,,
Iisaku vald,loc,,
Illuka vald,loc,,
Imavere vald,loc,,
Järva-Jaani vald,loc,,
Järvakandi alev,loc,,
Jõelähtme vald,loc,,
Jõgeva vald,loc,,
Jõhvi vald,loc,,
Juuru vald,loc,,
Kadrina vald,loc,,
Käina vald,loc,,
Kaiu vald,loc,,
Kambja vald,loc,,
Kanepi vald,loc,,
Kareda vald,loc,,
Karksi vald,loc,,
Käru vald,loc,,
Karula vald,loc,,
Kasepää vald,loc,,
Kehtna vald,loc,,
Keila vald,loc,,
Kernu vald,loc,,
Kihelkonna vald,loc,,
Kihnu vald,loc,,
Kiili vald,loc,,
Koeru vald,loc,,
Kohila vald,loc,,
Kohtla vald,loc,,
Kohtla-Nõmme alev,loc,,
Koigi vald,loc,,
Kolga-Jaani vald,loc,,
Kõlleste vald,loc,,
Konguta vald,loc,,
Kõo vald,loc,,
Koonga vald,loc,,
Kõpu vald,loc,,
Kullamaa vald,loc,,
Kuusalu vald,loc,,
Laekvere vald,loc,,
Laeva vald,loc,,
Laheda vald,loc,,
Laimjala vald,loc,,
Lasva vald,loc,,
Lavassaare alev,loc,,
Leisi vald,loc,,
Lihula vald,loc,,
Lohusuu vald,loc,,
Luunja vald,loc,,
Mäetaguse vald,loc,,
Mäksa vald,loc,,
Märjamaa vald,loc,,
Martna vald,loc,,
Meeksi vald,loc,,
Meremäe vald,loc,,
Mikitamäe vald,loc,,
Misso vald,loc,,
Mõniste vald,loc,,
Mooste vald,loc,,
Muhu vald,loc,,
Mustjala vald,loc,,
Nissi vald,loc,,
Noarootsi vald,loc,,
Nõo vald,loc,,
Nõva vald,loc,,
Orava vald,loc,,
Orissaare vald,loc,,
Õru vald,loc,,
Otepää vald,loc,,
Padise vald,loc,,
Paide vald,loc,,
Paikuse vald,loc,,
Pajusi vald,loc,,
Pala vald,loc,,
Palamuse vald,loc,,
Palupera vald,loc,,
Peipsiääre vald,loc,,
Pihtla vald,loc,,
Piirissaare vald,loc,,
Põdrala vald,loc,,
Pöide vald,loc,,
Põltsamaa vald,loc,,
Pühalepa vald,loc,,
Puhja vald,loc,,
Puka vald,loc,,
Puurmani vald,loc,,
Raasiku vald,loc,,
Rae vald,loc,,
Rägavere vald,loc,,
Raikküla vald,loc,,
Rakke vald,loc,,
Rakvere vald,loc,,
Rannu vald,loc,,
Räpina vald,loc,,
Rapla vald,loc,,
Ridala vald,loc,,
Rõngu vald,loc,,
Roosna-Alliku vald,loc,,
Rõuge vald,loc,,
Ruhnu vald,loc,,
Saarde vald,loc,,
Saare vald,loc,,
Saku vald,loc,,
Salme vald,loc,,
Sangaste vald,loc,,
Saue vald,loc,,
Sauga vald,loc,,
Sõmerpalu vald,loc,,
Sõmeru vald,loc,,
Sonda vald,loc,,
Surju vald,loc,,
Suure-Jaani vald,loc,,
Tabivere vald,loc,,
Taheva vald,loc,,
Tahkuranna vald,loc,,
Tähtvere vald,loc,,
Tamsalu vald,loc,,
Tartu vald,loc,,
Tarvastu vald,loc,,
Toila vald,loc,,
Tõlliste vald,loc,,
Torgu vald,loc,,
Tori vald,loc,,
Torma vald,loc,,
Tõstamaa vald,loc,,
Tudulinna vald,loc,,
Türi vald,loc,,
Ülenurme vald,loc,,
Urvaste vald,loc,,
Väätsa vald,loc,,
Väike-Maarja vald,loc,,
Vaivara vald,loc,,
Valgjärve vald,loc,,
Valjala vald,loc,,
Vändra alev,loc,,
Vara vald,loc,,
Varbla vald,loc,,
Värska vald,loc,,
Varstu vald,loc,,
Vasalemma vald,loc,,
Vastse-Kuuste vald,loc,,
Vastseliina vald,loc,,
Veriora vald,loc,,
Vigala vald,loc,,
Vihula vald,loc,,
Viimsi vald,loc,,
Vinni vald,loc,,
Viru-Nigula vald,loc,,
Võnnu vald,loc,,
Vormsi vald,loc,,
Võru vald,loc,,
Elva linn,loc,,
Haapsalu linn,loc,,
Jaanilinn,loc,,
Ivangorod,loc,,
Jõgeva linn,loc,,
Jõhvi linn,loc,,
Kallaste linn,loc,,
Keila linn,loc,,
Kilingi-Nõmme linn,loc,,
Kiviõli linn,loc,,
Kohtla-Järve linn,loc,,
Kunda linn,loc,,
Kuressaare linn,loc,,
Loksa linn,loc,,
Maardu linn,loc,,
Mõisaküla linn,loc,,
Mustvee linn,loc,,
Narva linn,loc,,
Narva-Jõesuu linn,loc,,
Paide linn,loc,,
Paldiski linn,loc,,
Pärnu linn,loc,,
Petseri linn,loc,,
Põltsamaa linn,loc,,
Rakvere linn,loc,,
Saue linn,loc,,
Sillamäe linn,loc,,
Sindi linn,loc,,
Suure-Jaani linn,loc,,
Tallinn,loc,,
Tamsalu linn,loc,,
Tapa linn,loc,,
Tartu linn,loc,,
Tõrva linn,loc,,
Türi linn,loc,,
Valga linn,loc,,
Viljandi linn,loc,,
Võhma linn,loc,,
Võru linn,loc,,
Ahtme linnaosa,loc,,
Haabersti linnaosa,loc,,
Järve linnaosa,loc,,
Kesklinna linnaosa,loc,,
Kristiine linnaosa,loc,,
Kukruse linnaosa,loc,,
Lasnamäe linnaosa,loc,,
Mustamäe linnaosa,loc,,
Oru linnaosa,loc,,
Pirita linnaosa,loc,,
Põhja-Tallinna linnaosa,loc,,
Sompa linnaosa,loc,,
Viivikonna linnaosa,loc,,
Abja-Paluoja linn,loc,,
Antsla linn,loc,,
Karksi-Nuia linn,loc,,
Kehra linn,loc,,
Lihula linn,loc,,
Otepää linn,loc,,
Räpina linn,loc,,
Rapla linn,loc,,
Kohila alev,loc,,
Märjamaa alev,loc,,
Pärnu-Jaagupi alev,loc,,
Adavere alevik,loc,,
Pajusti alevik,loc,,
Palamuse alevik,loc,,
Palivere alevik,loc,,
Paralepa alevik,loc,,
Parksepa alevik,loc,,
Peetri alevik,loc,,
Prillimäe alevik,loc,,
Puhja alevik,loc,,
Puka alevik,loc,,
Puurmani alevik,loc,,
Raasiku alevik,loc,,
Rakke alevik,loc,,
Ramsi alevik,loc,,
Rannu alevik,loc,,
Ravila alevik,loc,,
Riisipere alevik,loc,,
Risti alevik,loc,,
Roela alevik,loc,,
Roiu alevik,loc,,
Rõngu alevik,loc,,
Roosna-Alliku alevik,loc,,
Rõuge alevik,loc,,
Rummu alevik,loc,,
Sääse alevik,loc,,
Sadala alevik,loc,,
Saku alevik,loc,,
Salme alevik,loc,,
Sangaste alevik,loc,,
Särevere alevik,loc,,
Sauga alevik,loc,,
Siimusti alevik,loc,,
Simuna alevik,loc,,
Sinimäe alevik,loc,,
Sõmerpalu alevik,loc,,
Sõmeru alevik,loc,,
Sonda alevik,loc,,
Tabasalu alevik,loc,,
Tabivere alevik,loc,,
Taebla alevik,loc,,
Tammiku alevik,loc,,
Tihemetsa alevik,loc,,
Toila alevik,loc,,
Tõravere alevik,loc,,
Tori alevik,loc,,
Torma alevik,loc,,
Tõrvandi alevik,loc,,
Tõstamaa alevik,loc,,
Tsirguliina alevik,loc,,
Tudu alevik,loc,,
Tudulinna alevik,loc,,
Turba alevik,loc,,
Ülenurme alevik,loc,,
Ulila alevik,loc,,
Uue-Irboska alevik,loc,,
Uuemõisa alevik,loc,,
Väätsa alevik,loc,,
Vaida alevik,loc,,
Väike-Maarja alevik,loc,,
Väimela alevik,loc,,
Valjala alevik,loc,,
Vana-Antsla alevik,loc,,
Varnja alevik,loc,,
Värska alevik,loc,,
Varstu alevik,loc,,
Vasalemma alevik,loc,,
Vastse-Kuuste alevik,loc,,
Vastseliina alevik,loc,,
Veriora alevik,loc,,
Viimsi alevik,loc,,
Viiratsi alevik,loc,,
Vinni alevik,loc,,
Virtsu alevik,loc,,
Viru-Jaagupi alevik,loc,,
Võiste alevik,loc,,
Voka alevik,loc,,
Võnnu alevik,loc,,
Võõpsu alevik,loc,,
Võsu alevik,loc,,
Aa küla,loc,,
Aabra küla,loc,,
Aadami küla,loc,,
Aadma küla,loc,,
Aakaru küla,loc,,
Aakre küla,loc,,
Aamse küla,loc,,
Aandu küla,loc,,
Aardla küla,loc,,
Aardlapalu küla,loc,,
Aarna küla,loc,,
Aasa küla,loc,,
Ääsmäe küla,loc,,
Aaspere küla,loc,,
Aasu küla,loc,,
Aasukalda küla,loc,,
Aasumetsa küla,loc,,
Aasuvälja küla,loc,,
Aasuvälja küla,loc,,
Ahja alevik,loc,,
Alatskivi alevik,loc,,
Alu alevik,loc,,
Ämari alevik,loc,,
Ambla alevik,loc,,
Aravete alevik,loc,,
Are alevik,loc,,
Aruküla alevik,loc,,
Aseri alevik,loc,,
Assaku alevik,loc,,
Aste alevik,loc,,
Audru alevik,loc,,
Avinurme alevik,loc,,
Eidapere alevik,loc,,
Erra alevik,loc,,
Haabneeme alevik,loc,,
Häädemeeste alevik,loc,,
Hageri alevik,loc,,
Hagudi alevik,loc,,
Haljala alevik,loc,,
Halliste alevik,loc,,
Harku alevik,loc,,
Helme alevik,loc,,
Hulja alevik,loc,,
Hummuli alevik,loc,,
Iisaku alevik,loc,,
Ilmatsalu alevik,loc,,
Irboska alevik,loc,,
Järva-Jaani alev,loc,,
Jõgeva alevik,loc,,
Jüri alevik,loc,,
Juuru alevik,loc,,
Käärdi alevik,loc,,
Kadrina alevik,loc,,
Kaerepere alevik,loc,,
Käina alevik,loc,,
Kaiu alevik,loc,,
Kamari alevik,loc,,
Kambja alevik,loc,,
Kanepi alevik,loc,,
Käravete alevik,loc,,
Karjaküla alevik,loc,,
Kärla alevik,loc,,
Käru alevik,loc,,
Kasepää alevik,loc,,
Keava alevik,loc,,
Kehtna alevik,loc,,
Keila-Joa alevik,loc,,
Kihelkonna alevik,loc,,
Kiisa alevik,loc,,
Kiltsi alevik,loc,,
Klooga alevik,loc,,
Kobela alevik,loc,,
Koeru alevik,loc,,
Kolga-Jaani alevik,loc,,
Kolkja alevik,loc,,
Kõpu alevik,loc,,
Kõrgessaare alevik,loc,,
Kõrveküla alevik,loc,,
Kose alevik,loc,,
Kose alevik,loc,,
Kose-Uuemõisa alevik,loc,,
Kostivere alevik,loc,,
Kureküla alevik,loc,,
Kuremaa alevik,loc,,
Kuusalu alevik,loc,,
Kuusiku alevik,loc,,
Laagri alevik,loc,,
Laatre alevik,loc,,
Laekvere alevik,loc,,
Lagedi alevik,loc,,
Lähte alevik,loc,,
Laiuse alevik,loc,,
Laura alevik,loc,,
Lehtse alevik,loc,,
Leisi alevik,loc,,
Lelle alevik,loc,,
Lepna alevik,loc,,
Lohusuu alevik,loc,,
Loo alevik,loc,,
Lüganuse alevik,loc,,
Luunja alevik,loc,,
Mäetaguse alevik,loc,,
Märja alevik,loc,,
Mehikoorma alevik,loc,,
Misso alevik,loc,,
Mooste alevik,loc,,
Mustla alevik,loc,,
Nõo alevik,loc,,
Oisu alevik,loc,,
Õisu alevik,loc,,
Olgina alevik,loc,,
Olustvere alevik,loc,,
Orissaare alevik,loc,,
Õru alevik,loc,,
Hiievälja küla,loc,,
Hilana küla,loc,,
Hilläkeste küla,loc,,
Hilleste küla,loc,,
Himma küla,loc,,
Himmaste küla,loc,,
Himmiste küla,loc,,
Himmiste küla,loc,,
Hindaste küla,loc,,
Hindsa küla,loc,,
Hindu küla,loc,,
Hindu küla,loc,,
Hindu küla,loc,,
Hingu küla,loc,,
Hinniala küla,loc,,
Hino küla,loc,,
Hino küla,loc,,
Hinsa küla,loc,,
Hintsiko küla,loc,,
Hinu küla,loc,,
Hirla küla,loc,,
Hirmuküla,loc,,
Hirmuse küla,loc,,
Hirmuste küla,loc,,
Hirmuste küla,loc,,
Hirvli küla,loc,,
Hõbeda küla,loc,,
Hõbeda küla,loc,,
Hõbemäe küla,loc,,
Hõbesalu küla,loc,,
Höbringi küla,loc,,
Höbring,loc,,
Hobulaiu küla,loc,,
Holdi küla,loc,,
Holdi küla,loc,,
Holdre küla,loc,,
Holsta küla,loc,,
Holstre küla,loc,,
Holvandi küla,loc,,
Hõreda küla,loc,,
Horma küla,loc,,
Horoski küla,loc,,
Horosuu küla,loc,,
Horsa küla,loc,,
Hosby küla,loc,,
Hosby küla,loc,,
Hotõmäe küla,loc,,
Hübja küla,loc,,
Hulaku küla,loc,,
Hullo küla,loc,,
Humala küla,loc,,
Hundinurga küla,loc,,
Hurda küla,loc,,
Hurda küla,loc,,
Hurmi küla,loc,,
Hürova küla,loc,,
Hürsi küla,loc,,
Husari küla,loc,,
Hüti küla,loc,,
Hüti küla,loc,,
Hutita küla,loc,,
Huuksi küla,loc,,
Hüüru küla,loc,,
Ibaste küla,loc,,
Idaotsa küla,loc,,
Idavere küla,loc,,
Igaküla,loc,,
Igavere küla,loc,,
Igavere küla,loc,,
Igevere küla,loc,,
Ignase küla,loc,,
Ignasõ küla,loc,,
Igrise küla,loc,,
Ihamaru küla,loc,,
Ihasalu küla,loc,,
Ihatsi küla,loc,,
Iia küla,loc,,
Iide küla,loc,,
Iigaste küla,loc,,
Iila küla,loc,,
Iilaste küla,loc,,
Iira küla,loc,,
Ikla küla,loc,,
Ilbaku küla,loc,,
Ilistvere küla,loc,,
Illi küla,loc,,
Illi küla,loc,,
Illuka küla,loc,,
Illurma küla,loc,,
Ilmandu küla,loc,,
Ilmastalu küla,loc,,
Ilmaste küla,loc,,
Ilmatsalu küla,loc,,
Ilmjärve küla,loc,,
Ilpla küla,loc,,
Ilumäe küla,loc,,
Ilvese küla,loc,,
Imara küla,loc,,
Imastu küla,loc,,
Imatu küla,loc,,
Imavere küla,loc,,
Imavere küla,loc,,
Imste küla,loc,,
Imukvere küla,loc,,
Imukvere küla,loc,,
Inda küla,loc,,
Indra küla,loc,,
Ingküla,loc,,
Ingliste küla,loc,,
Inju küla,loc,,
Intsu küla,loc,,
Irase küla,loc,,
Iravere küla,loc,,
Irta küla,loc,,
Iru küla,loc,,
Iruste küla,loc,,
Irvala küla,loc,,
Isabella küla,loc,,
Iska küla,loc,,
Issaku küla,loc,,
Ivaski küla,loc,,
Ivaste küla,loc,,
Jaagupi küla,loc,,
Jaakna küla,loc,,
Jaama küla,loc,,
Jaama küla,loc,,
Jaamaküla,loc,,
Jaani küla,loc,,
Jaanika küla,loc,,
Jaanikese küla,loc,,
Jaanikeste küla,loc,,
Jaanimäe küla,loc,,
Jaanimäe küla,loc,,
Jaanimõisa küla,loc,,
Jaanipeebu küla,loc,,
Jaaniveski küla,loc,,
Jäärja küla,loc,,
Jäätma küla,loc,,
Jäätma küla,loc,,
Jabara küla,loc,,
Jädivere küla,loc,,
Jägala küla,loc,,
Jägala-Joa küla,loc,,
Jakobimõisa küla,loc,,
Jalalõpe küla,loc,,
Jalametsa küla,loc,,
Jalase küla,loc,,
Jälevere küla,loc,,
Jälgimäe küla,loc,,
Jalgsema küla,loc,,
Jalukse küla,loc,,
Jaluse küla,loc,,
Jämaja küla,loc,,
Jämejala küla,loc,,
Jändja küla,loc,,
Jäneda küla,loc,,
Jänistvere küla,loc,,
Jantra küla,loc,,
Järavere küla,loc,,
Järise küla,loc,,
Järise küla,loc,,
Järiste küla,loc,,
Järlepa küla,loc,,
Järni küla,loc,,
Järsi küla,loc,,
Järsi küla,loc,,
Järtsaare küla,loc,,
Järva-Madise küla,loc,,
Järvajõe küla,loc,,
Järvaküla,loc,,
Järve küla,loc,,
Järve küla,loc,,
Järve küla,loc,,
Järveküla,loc,,
Järveküla,loc,,
Järveküla,loc,,
Järveküla,loc,,
Järvekülä küla,loc,,
Järvepää küla,loc,,
Järvepalu küla,loc,,
Järvepera küla,loc,,
Järvere küla,loc,,
Järvselja küla,loc,,
Jaska küla,loc,,
Jauni küla,loc,,
Jausa küla,loc,,
Jeedasküla,loc,,
Jeti küla,loc,,
Joandu küla,loc,,
Joaveski küla,loc,,
Jõe küla,loc,,
Jõe küla,loc,,
Jõeääre küla,loc,,
Jõeküla,loc,,
Jõeküla,loc,,
Jõeküla,loc,,
Jõeküla küla,loc,,
Jõelähtme küla,loc,,
Jõelepa küla,loc,,
Jõemetsa küla,loc,,
Jõempa küla,loc,,
Jõepera küla,loc,,
Jõepera küla,loc,,
Jõepere küla,loc,,
Jõeranna küla,loc,,
Jõesse küla,loc,,
Jõesuu küla,loc,,
Jõesuu küla,loc,,
Jõesuu küla,loc,,
Jõetaguse küla,loc,,
Jõetaguse küla,loc,,
Jõevaara küla,loc,,
Jõeveere küla,loc,,
Jõgehara küla,loc,,
Jõgela küla,loc,,
Jõgeveste küla,loc,,
Jõgisoo küla,loc,,
